grill,private entrance,free parking,review_scores_location,resort access,review_scores_rating,bedrooms,beds,pool,host_acceptance_rate,reviews_per_month,minimum_maximum_nights,minimum_minimum_nights,bathrooms,neighbourhood_cleansed_num,accommodates,hot tub,fireplace,price,id,host_is_superhost,prop_Entire condo,prop_Entire guest suite,prop_Entire guesthouse,prop_Entire home,prop_Entire rental unit,prop_Entire townhouse,prop_Hotel,prop_Private room,room_Entire home/apt,room_Private room
0,0,1,0,0,0,2,2,0,71,2.359074492,365,30,1,6,3,0,0,122,7.36347E+17,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.75,0,5,2,5,0,100,4.78,365,2,2.5,8,8,0,0,243,7.36408E+17,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.86,0,4.86,3,6,0,100,0.91,365,2,3.5,17,10,0,0,203,7.36415E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.67,0,4.92,2,3,0,99,5.71,365,1,2,5,6,0,0,255,7.36567E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,2,2,0,71,2.359074492,365,30,1,6,3,0,0,121,7.36853E+17,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.63,0,4.5,3,5,0,100,1.15,365,1,1,6,10,0,0,183,7.36947E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.77,0,4.77,1,1,1,95,3.45,1125,1,1,19,4,0,0,210,7.36987E+17,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,1,0,1,2,1,40,2.359074492,7,3,1,19,4,1,0,200,7.37004E+17,0,1,0,0,0,0,0,0,0,1,0
0,1,1,4.81,0,4.96,4,6,0,96,3.52,1125,2,3.5,21,10,0,0,414,7.37033E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0,0,2,2,1,100,2.359074492,1125,30,1,6,4,0,0,95,7.37091E+17,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0,0,1,1,0,99,2.359074492,40,30,1,17,3,0,0,49,7.37504E+17,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.33,0,4.67,2,3,0,100,1.03,365,3,2,6,4,0,0,219,7.37618E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.07,0,4.79,3,4,0,100,2.09,365,2,2.5,21,8,0,0,257,7.37655E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,1,4.92,0,4.85,1,1,1,100,1.6,1125,2,1,19,4,0,0,234,7.37746E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.5,0,4.65,1,1,0,97,2.51,365,1,1,21,4,0,0,103,7.37818E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,2,3,0,99,2.359074492,1125,30,1,2,5,0,0,150,7.37869E+17,0,0,1,0,0,0,0,0,0,1,0
0,1,1,4.92,0,4.92,4,10,0,99,1.93,1125,2,3.5,17,12,0,1,746,7.3829E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.59,0,4.88,1,4,0,97,2.24,1125,3,1,19,6,0,0,193,7.38314E+17,0,1,0,0,0,0,0,0,0,1,0
1,0,1,4.91,0,5,2,4,1,100,2.84,1125,1,2,19,6,0,1,346,7.38379E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,3,3,0,99,2.359074492,1125,28,3,17,6,0,0,183,7.38445E+17,1,0,0,0,0,0,1,0,0,1,0
0,1,1,0,0,0,4,5,0,100,2.359074492,365,10,3,5,12,0,0,174,7.3847E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,3,3,0,100,2.359074492,365,31,3.5,5,8,0,0,149,7.38477E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,0,4.85,0,4.92,1,1,1,100,1.7,1125,1,1,19,4,1,1,250,7.38554E+17,0,0,0,0,0,1,0,0,0,1,0
1,0,1,4.63,0,4.84,3,5,0,99,4.47,1125,2,2,21,9,0,0,300,7.38647E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.43,0,4.69,3,3,0,99,5.83,1125,2,2,21,6,0,0,300,7.3865E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4.82,0,4.55,1,1,0,100,1.48,1125,1,1,19,4,0,0,307,7.38982E+17,0,1,0,0,0,0,0,0,0,1,0
1,0,1,4.67,0,4.89,3,6,0,100,1.17,1125,1,3.5,17,10,0,0,478,7.39013E+17,1,0,0,0,0,0,1,0,0,1,0
0,0,1,4.92,0,5,3,4,0,99,1.48,1125,2,2,15,8,1,0,167,7.39055E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,0,4.94,0,4.89,2,3,1,99,2.36,1125,2,2,19,6,0,0,404,7.39173E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,1,4.9,0,4.95,4,7,1,98,3.41,1125,3,3,3,12,0,0,900,7.39305E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,4,5,0,100,2.359074492,365,30,3.5,25,12,0,1,146,7.39735E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.48,0,4.52,1,2,1,100,2.67,1125,1,1,17,4,0,0,147,7.39736E+17,1,1,0,0,0,0,0,0,0,1,0
0,1,0,4.83,0,4.98,1,1,0,100,10.96,1125,1,1,26,2,0,0,87,7.39752E+17,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.71,0,4.71,1,1,0,96,3.04,28,2,1,5,2,0,0,101,7.398E+17,0,0,1,0,0,0,0,0,0,1,0
0,0,1,5,0,5,2,2,0,100,1.6,7,2,1,19,4,0,0,255,7.39828E+17,1,1,0,0,0,0,0,0,0,1,0
0,1,0,4.86,0,4.98,1,1,0,100,5.62,21,1,1,17,4,0,0,81,7.39838E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,0,5,0,4.81,1,3,1,100,3.88,1125,1,1,19,6,0,0,209,7.39847E+17,1,0,0,0,0,1,0,0,0,1,0
0,0,1,4.58,0,4.92,4,18,0,99,4.73,100,2,4,21,12,0,0,324,7.39865E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,5,0,5,1,1,0,60,0.17,182,30,1,4,1,0,0,43,7.39889E+17,0,0,0,0,0,0,0,0,1,0,1
1,1,0,4.97,0,4.95,1,3,1,100,5.16,28,1,1,19,6,0,0,254,7.40045E+17,1,0,1,0,0,0,0,0,0,1,0
1,1,1,4.87,0,5,2,5,0,100,3.44,1125,1,1.5,2,7,0,1,236,7.40447E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,0,4.85,0,4.92,2,2,1,100,1.83,1125,1,2,19,6,0,1,202,7.40584E+17,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.82,0,4.82,3,5,0,100,1.54,365,3,2,20,10,0,0,229,7.40597E+17,1,0,0,0,1,0,0,0,0,1,0
1,1,0,5,0,5,4,8,0,99,1.69,365,2,3.5,17,12,0,0,279,7.40607E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.11,0,4.79,4,6,0,99,2.48,41,1,4,5,12,0,0,343,7.4075E+17,0,0,0,0,0,0,1,0,0,1,0
1,0,1,4.88,0,5,1,3,1,94,1.08,365,1,1,19,6,0,1,239,7.40767E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.75,0,4.75,3,7,0,100,0.52,365,2,3,26,10,0,0,176,7.40773E+17,0,0,0,0,0,0,1,0,0,1,0
1,0,0,4.96,0,5,1,3,1,99,3.23,365,1,1,19,4,0,0,149,7.40802E+17,1,1,0,0,0,0,0,0,0,1,0
0,0,1,5,0,4.9,3,2,0,100,1.73,1125,2,2.5,6,6,0,0,349,7.41156E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.78,0,4.87,1,2,1,98,5.66,1125,1,1,19,4,0,0,97,7.41215E+17,1,1,0,0,0,0,0,0,0,1,0
1,0,1,5,0,4.9,2,5,1,100,2.62,1125,1,2,19,8,0,0,319,7.41231E+17,1,0,0,0,0,1,0,0,0,1,0
1,1,1,4.78,0,5,4,7,0,100,1.28,1125,2,3.5,6,12,1,1,458,7.41305E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,0,4.74,1,4.78,1,2,1,99,3,1125,1,1,19,4,0,1,243,7.41306E+17,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.33,0,4.96,1,1,0,100,2.94,1125,30,1,21,2,0,0,80,7.4143E+17,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4,0,5,2,3,1,78,0.2,14,2,2,15,6,1,0,171,7.419E+17,1,1,0,0,0,0,0,0,0,1,0
0,0,1,5,0,5,2,3,1,78,0.18,14,2,2,15,6,1,0,176,7.41917E+17,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.89,0,5,3,10,0,99,3.32,28,2,3,21,10,0,0,168,7.41926E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,1,5,0,5,1,1,0,97,0.17,1125,30,1,5,4,0,0,92,7.42071E+17,0,1,0,0,0,0,0,0,0,1,0
1,0,0,4.97,0,4.93,1,1,1,100,4.03,365,2,1,19,4,0,0,193,7.4218E+17,1,1,0,0,0,0,0,0,0,1,0
0,0,1,4.95,0,4.77,1,1,0,93,2.88,36,1,1,5,3,0,0,137,7.42597E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,0,5,0,5,2,3,1,99,2.24,26,2,2,19,6,0,1,304,7.42601E+17,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.73,0,4.92,1,1,0,100,3.39,1125,2,1,21,2,0,0,106,7.42647E+17,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.88,0,5,3,4,0,90,1.15,30,2,2.5,16,10,0,0,320,7.42655E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.8,0,4.93,4,7,0,100,1.96,29,2,4,5,12,0,0,207,7.42723E+17,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.04,0,4.57,3,5,0,99,3.03,42,1,3,7,10,0,0,208,7.42764E+17,0,1,0,0,0,0,0,0,0,1,0
0,1,1,0,0,0,2,2,0,37,2.359074492,180,30,1,5,4,0,0,90,7.42846E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.88,0,4.82,4,5,0,99,2.31,42,1,2,14,10,0,0,222,7.42872E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,1,0,99,2.359074492,365,30,1,21,2,0,0,103,7.43112E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,0,4.69,0,4.91,4,7,0,99,4.57,1125,2,4,21,12,0,1,518,7.43247E+17,1,0,0,0,0,0,1,0,0,1,0
0,0,0,3.9,0,4.59,4,5,0,98,4.33,1125,1,3.5,19,10,0,0,264,7.43468E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,5,2,2,0,99,0.35,1125,30,1,13,4,0,0,143,7.43608E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,1,4.93,0,4.9,2,2,1,100,3.67,1125,1,2,19,6,0,0,440,7.43737E+17,1,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,1,1,0,83,2.359074492,1125,30,1,29,4,0,0,62,7.441E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,5,0,4.92,1,1,0,100,1.75,1125,2,1,25,2,0,1,159,7.44106E+17,0,1,0,0,0,0,0,0,0,1,0
0,0,1,5,1,5,1,1,1,100,0.16,1125,30,1,34,2,0,1,70,7.44298E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,1,4.61,0,5,3,5,0,100,5.23,1125,1,2.5,21,9,1,0,384,7.44367E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.12,0,4.21,1,1,1,99,4.18,365,1,1,16,2,0,0,77,7.44779E+17,0,0,0,0,0,0,0,1,0,0,1
0,0,0,4.88,0,4.81,1,3,0,99,2.1,365,2,1,19,4,0,0,209,7.44805E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.5,0,4.77,3,7,0,100,3.14,365,1,3.5,2,10,0,0,240,7.44811E+17,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.17,0,4.79,3,7,0,100,3.43,365,1,3.5,2,10,0,0,313,7.44811E+17,1,0,0,0,0,0,1,0,0,1,0
0,0,0,5,0,5,3,3,0,67,0.73,365,30,2.5,1,5,0,0,144,7.44886E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,1,2,0,22,2.359074492,14,1,1,15,4,0,0,400,7.4489E+17,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,1,2,0,22,2.359074492,14,1,1,8,4,0,1,400,7.4489E+17,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,1,1,0,22,2.359074492,14,1,1,15,2,0,0,400,7.4489E+17,0,0,0,0,0,0,0,1,0,0,1
1,1,1,4.5,0,5,2,3,1,100,0.45,1125,30,1,6,6,0,0,119,7.44936E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,1,5,0,5,2,2,1,100,0.57,1125,30,1,6,4,0,0,109,7.44951E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,1,4.33,0,4.33,2,2,1,100,0.52,1125,7,1,6,4,0,0,109,7.44953E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,1,0,0,0,2,3,1,100,2.359074492,1125,30,1,6,6,0,0,119,7.44959E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.61,0,4.82,4,12,0,100,3.65,365,1,2.5,19,12,0,0,183,7.45175E+17,1,0,1,0,0,0,0,0,0,1,0
0,0,1,5,0,5,2,3,0,100,0.64,1125,2,1,7,4,0,0,237,7.45497E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,0,4.98,1,4.83,1,3,1,100,6.98,1125,1,1,19,5,0,0,220,7.45543E+17,1,1,0,0,0,0,0,0,0,1,0
1,1,0,5,1,5,1,5,1,100,5.35,1125,1,1,19,6,0,1,189,7.45549E+17,1,1,0,0,0,0,0,0,0,1,0
0,0,1,4.17,0,4.5,4,6,0,99,1.85,365,2,2.5,17,12,0,0,234,7.45593E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,1,5,0,5,1,1,1,98,0.37,1125,29,1,19,3,0,0,184,7.45613E+17,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4,0,3.75,1,1,0,97,0.78,365,1,1,21,4,0,0,184,7.45685E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,5,4,8,0,98,1.2,1125,2,4,17,12,0,1,706,7.45693E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,5,4,6,0,98,0.57,1125,2,4,17,12,0,1,626,7.45693E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,5,4,6,0,98,0.27,1125,2,4,17,12,0,1,599,7.45694E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.4,0,4.76,3,4,0,99,3.3,42,1,3.5,13,10,0,0,309,7.45786E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,1,5,0,5,3,3,0,100,0.39,365,30,2,22,6,0,0,120,7.46416E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.33,0,4.67,3,5,0,100,0.52,1125,2,2.5,2,10,0,0,228,7.46483E+17,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.8,0,5,5,9,0,99,1.35,1125,2,5.5,5,16,0,0,390,7.4662E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4,0,4.67,1,2,1,94,0.48,1125,30,1,26,2,0,0,48,7.46627E+17,1,0,0,0,0,1,0,0,0,1,0
0,0,0,4.79,1,4.92,1,2,1,98,3.23,1125,3,1,19,2,1,0,223,7.46925E+17,1,0,0,0,0,1,0,0,0,1,0
1,0,0,4.91,0,4.97,1,2,1,99,4.16,10,1,1,19,4,0,0,173,7.47049E+17,1,1,0,0,0,0,0,0,0,1,0
0,0,1,4.6,0,4.6,4,6,0,95,1.97,30,2,3,24,12,0,0,207,7.47113E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,1,3,0,1,1,2,0,95,0.44,1125,31,1,21,3,0,0,55,7.47114E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,1,4.6,0,4.2,1,2,0,95,0.72,1125,31,1,21,4,0,0,54,7.47115E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,0,4.87,0,4.97,2,3,0,100,3.91,365,1,2,5,6,0,0,179,7.47142E+17,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.67,0,4.83,1,2,1,99,0.23,2,2,1,19,4,0,0,177,7.47816E+17,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.83,0,4.44,1,2,1,99,1.12,2,2,1,17,4,0,0,175,7.47816E+17,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.6,0,4.85,2,5,1,99,0.86,2,2,2,19,8,0,0,316,7.47816E+17,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.86,0,4.74,3,9,0,99,0.59,2,2,3,17,10,0,1,476,7.47816E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.89,0,4.78,3,5,0,99,0.56,1125,2,3,20,9,0,1,287,7.47816E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.5,0,4.5,2,4,0,99,0.94,2,2,2.5,5,8,0,0,164,7.47817E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.67,0,5,4,6,0,99,0.52,2,2,3.5,18,12,0,0,265,7.47817E+17,0,0,0,0,0,0,1,0,0,1,0
1,1,1,4.72,0,4.76,2,3,1,99,0.7,2,2,2,19,6,0,0,307,7.47921E+17,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.88,0,4.72,2,4,1,99,1.56,2,2,2,17,8,0,0,324,7.47921E+17,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.74,0,4.84,3,7,0,99,0.69,2,2,2.5,16,10,0,0,227,7.47921E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.78,0,4.87,2,4,1,99,0.57,2,2,2,17,8,0,0,319,7.47921E+17,0,1,0,0,0,0,0,0,0,1,0
0,1,1,4.95,0,4.95,2,3,0,99,0.87,2,2,2,21,6,0,0,280,7.47923E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,1,4.9,0,4.6,3,6,0,99,0.63,2,2,2,26,9,1,0,249,7.47923E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.05,0,4.45,1,2,0,99,1.65,2,2,1,21,4,0,0,155,7.47924E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4,0,2,1,4,0,99,1,2,2,2,17,6,0,0,242,7.47924E+17,0,1,0,0,0,0,0,0,0,1,0
0,1,1,4.18,0,4.06,2,3,0,99,1.69,2,2,2.5,19,7,0,0,205,7.47924E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4,0,4.67,2,4,0,99,0.83,2,2,2.5,19,7,0,0,206,7.47924E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.18,0,4.41,1,2,0,99,1.26,2,2,1,21,4,0,0,156,7.47924E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.75,0,4.33,1,3,0,99,1.85,2,2,1,19,6,0,0,187,7.47924E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,0,0,4,6,0,99,2.359074492,2,2,4,19,13,0,0,400,7.48074E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,2,2,0,99,2.359074492,365,30,2.5,30,4,0,0,113,7.4818E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,1,4.43,0,4.43,4,5,0,99,0.31,1125,2,4,5,10,0,0,329,7.48342E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,4,5,0,100,2.359074492,1125,3,4,5,10,0,0,500,7.49244E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.75,0,5,4,11,0,100,1.85,1125,1,4.5,21,12,0,1,662,7.49248E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,0,4.71,1,5,2,3,0,99,1.9,1125,2,2,19,6,0,0,321,7.49869E+17,1,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,3,8,0,99,2.359074492,1125,2,3,7,10,0,0,232,7.49875E+17,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,3,3,0,0,2.359074492,1125,30,3.5,6,6,0,1,300,7.4998E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,0,4.95,0,4.9,2,5,1,100,6.09,1125,2,2,19,8,0,0,333,7.5004E+17,1,1,0,0,0,0,0,0,0,1,0
0,0,1,5,0,4.93,2,3,0,100,1.89,1125,3,2,17,6,0,0,299,7.50074E+17,1,1,0,0,0,0,0,0,0,1,0
0,1,1,5,0,5,1,1,0,99,0.21,1125,30,1,7,2,0,0,73,7.50558E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.6,0,4.7,3,5,0,100,1.35,365,2,3,5,10,0,0,246,7.50588E+17,1,1,0,0,0,0,0,0,0,1,0
0,0,0,5,0,4.5,1,1,0,92,1.59,1125,1,1,19,4,0,0,336,7.5065E+17,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.8,0,4.6,4,4,0,99,0.72,2,2,2,15,8,0,0,163,7.5067E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.56,0,4.89,2,3,0,99,1.34,2,2,2,19,6,0,0,318,7.50677E+17,0,1,0,0,0,0,0,0,0,1,0
1,0,0,5,0,4.94,4,9,0,99,2.47,1125,1,2.5,15,12,1,0,436,7.50715E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,1,0,0,0,3,4,0,98,2.359074492,365,30,2,5,6,0,0,218,7.50822E+17,1,0,0,0,1,0,0,0,0,1,0
1,1,1,0,0,0,3,2,0,99,2.359074492,365,30,2.5,20,6,0,0,200,7.50822E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.82,0,4.95,2,2,0,100,2.87,1125,2,2,17,4,0,0,216,7.51393E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.31,0,4.33,1,1,1,99,4.74,365,1,1,15,2,0,0,81,7.51523E+17,0,0,0,0,0,0,0,1,0,0,1
0,0,1,4.29,0,4.71,1,1,0,97,0.92,1125,30,1,2,2,0,0,55,7.51565E+17,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.83,0,5,1,1,0,97,0.91,1125,30,1,2,2,0,0,55,7.51565E+17,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.33,0,5,1,1,0,97,0.44,1125,30,1,2,2,0,0,50,7.51577E+17,0,0,0,0,0,0,0,0,1,0,1
1,1,1,5,0,5,3,3,0,97,0.52,1125,30,1,2,6,0,0,350,7.51579E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,1,4.25,0,3.75,3,4,0,100,0.54,365,31,2,13,6,0,2,243,7.5161E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.22,0,5,3,4,0,99,1.29,46,1,3,7,10,0,0,196,7.51658E+17,0,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,3,3,0,100,2.359074492,1125,30,4,5,8,0,1,156,7.51794E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.7,0,4.61,1,2,0,100,5.74,1125,1,1,19,4,0,0,112,7.52054E+17,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4,0,5,3,4,0,99,0.27,1125,28,2,9,8,0,1,139,7.52081E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,0,0,0,3,3,0,98,2.359074492,365,30,1,15,6,0,0,125,7.52096E+17,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.85,0,4.74,1,2,0,100,6.32,1125,1,1,19,4,0,0,114,7.5212E+17,0,1,0,0,0,0,0,0,0,1,0
0,0,1,5,0,5,4,22,0,98,2.09,1125,2,4,19,15,0,0,603,7.52307E+17,1,0,0,0,0,0,1,0,0,1,0
0,0,1,5,0,4.8,4,19,0,98,3.13,1125,2,4,19,15,0,0,575,7.52318E+17,1,0,0,0,0,0,1,0,0,1,0
0,0,1,4.38,0,4.75,4,18,1,98,5.11,1125,2,4,19,15,0,0,589,7.52322E+17,1,0,0,0,0,0,1,0,0,1,0
0,1,1,0,0,0,3,3,0,50,2.359074492,365,30,2.5,6,6,0,1,175,7.5253E+17,0,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,2,2,0,99,2.359074492,365,30,1,2,4,0,0,113,7.52532E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,1,1,0,99,2.359074492,365,30,1,19,2,0,0,104,7.52541E+17,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,1,1,0,99,2.359074492,365,30,1,19,2,0,0,109,7.52543E+17,0,0,0,0,0,1,0,0,0,1,0
0,0,0,4.81,0,4.75,1,2,0,99,2.35,1,1,1,6,4,0,0,134,7.52782E+17,0,0,0,0,0,1,0,0,0,1,0
0,0,0,4.64,0,4.58,1,2,0,99,14.59,1,1,1,5,4,0,0,256,7.52794E+17,0,0,0,0,0,1,0,0,0,1,0
0,0,0,4.48,0,4.67,4,5,0,99,7.22,1,1,3,6,10,0,0,345,7.52802E+17,0,0,0,0,0,1,0,0,0,1,0
0,0,0,4.8,0,4.8,4,6,0,99,8.74,1,1,3,6,12,0,0,418,7.52809E+17,0,0,0,0,0,1,0,0,0,1,0
0,0,0,4.48,0,4.61,4,5,0,99,9.01,1,1,4,6,10,0,0,421,7.52812E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,0,4.8,0,4.6,3,5,0,97,0.86,365,2,3,18,10,0,0,257,7.52846E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,0,5,0,4.8,3,3,0,97,1.2,365,2,3,18,10,0,0,256,7.52846E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,0,5,0,4.78,3,4,0,97,1.57,365,2,3,18,9,0,0,252,7.52846E+17,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.91,0,4.55,2,5,0,99,1.53,26,2,2.5,35,7,0,0,149,7.5285E+17,1,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,2,2,0,99,2.359074492,365,30,2,22,4,0,0,99,7.52864E+17,0,0,0,0,0,1,0,0,0,1,0
1,1,1,4.78,0,4.89,2,3,0,99,1.25,60,2,1,20,5,0,0,122,7.52886E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,3,0,5,3,3,0,99,0.32,1125,31,2,21,6,0,0,127,7.52889E+17,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.33,0,4.17,2,3,0,99,0.83,56,2,1,6,6,0,0,98,7.52933E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,0,4.86,0,4.57,4,9,0,97,1.19,365,2,3.5,5,12,0,0,281,7.5295E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,0,5,0,5,4,9,0,97,0.39,365,2,3.5,5,12,0,0,280,7.5295E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0,0,4,9,0,97,2.359074492,365,2,3.5,5,12,0,0,276,7.5295E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,0,3.75,0,3.5,4,9,0,97,0.69,365,2,3.5,5,12,0,0,276,7.5295E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,0,4.5,0,4.5,4,9,0,97,0.72,365,2,3.5,5,12,0,0,278,7.5295E+17,0,0,0,0,1,0,0,0,0,1,0
1,1,0,4,0,4.2,4,9,0,97,1.21,365,2,3.5,5,12,0,0,277,7.5295E+17,0,0,0,0,1,0,0,0,0,1,0
1,0,1,4.84,0,4.84,4,15,0,99,4.26,365,2,4,17,12,0,0,737,7.53485E+17,1,0,0,0,1,0,0,0,0,1,0
1,0,0,4.86,0,5,1,2,1,100,2.83,1125,2,1,19,4,0,0,292,7.53599E+17,0,0,0,0,0,1,0,0,0,1,0
